,Unnamed: 0,aX,aY,aZ,gX,gY,gZ
73980,73980,0.7,-0.19,-0.13,-188.66,109.38,-8.79
73981,73981,0.68,-0.22,-0.12,-175.9,109.38,-8.79
73982,73982,0.63,-0.26,-0.11,-157.41,93.75,-8.79
73983,73983,0.61,-0.27,-0.11,-113.83,93.75,-8.79
73984,73984,0.61,-0.27,-0.11,-86.36,93.75,-8.79
73985,73985,0.6,-0.25,-0.12,-68.3,93.75,-8.79
73986,73986,0.61,-0.22,-0.1,-47.55,78.12,-8.79
73987,73987,0.62,-0.2,-0.1,-14.28,78.12,-8.79
73988,73988,0.63,-0.17,-0.1,-3.17,78.12,-8.79
73989,73989,0.64,-0.16,-0.09,5.43,62.5,-8.79
73990,73990,0.65,-0.15,-0.08,10.38,62.5,-8.79
73991,73991,0.67,-0.14,-0.09,12.57,62.5,-8.79
73992,73992,0.67,-0.13,-0.08,13.18,62.5,-8.79
73993,73993,0.68,-0.12,-0.08,10.62,46.88,-8.79
73994,73994,0.67,-0.11,-0.08,6.23,46.88,-8.79
73995,73995,0.67,-0.1,-0.09,2.44,46.88,-8.79
73996,73996,0.67,-0.1,-0.11,-2.99,31.25,-8.79
73997,73997,0.66,-0.11,-0.13,-6.47,31.25,-8.79
73998,73998,0.65,-0.1,-0.16,-8.61,31.25,-8.79
73999,73999,0.66,-0.08,-0.16,-12.33,15.62,-8.79
74000,74000,0.69,-0.07,-0.15,-14.34,15.62,-8.79
74001,74001,0.76,-0.09,-0.14,-17.7,0.0,-8.79
74002,74002,0.84,-0.1,-0.13,-20.2,-15.62,-8.79
74003,74003,0.9,-0.12,-0.13,-22.64,-15.62,-8.79
74004,74004,1.01,-0.14,-0.11,-24.54,-31.25,-8.79
74005,74005,1.05,-0.15,-0.1,-30.4,-31.25,-8.79
74006,74006,1.09,-0.16,-0.09,-34.97,-46.88,-8.79
74007,74007,1.16,-0.18,-0.08,-37.35,-46.88,-8.79
74008,74008,1.24,-0.19,-0.09,-41.99,-46.88,-8.79
74009,74009,1.31,-0.21,-0.1,-45.35,-62.5,-8.79
74010,74010,1.4,-0.25,-0.15,-49.01,-62.5,-8.85
74011,74011,1.39,-0.26,-0.19,-56.46,-62.5,-8.85
74012,74012,1.36,-0.26,-0.23,-59.81,-62.5,-8.85
74013,74013,1.26,-0.19,-0.35,-62.19,-62.5,-8.85
74014,74014,1.19,-0.0,-0.45,-87.52,-46.88,-8.85
74015,74015,0.89,-0.11,-0.18,-131.16,-31.25,-8.85
74016,74016,1.0,-0.3,-0.27,-131.71,-78.12,-8.85
74017,74017,1.28,0.26,-0.53,-136.11,-93.75,-8.85
74018,74018,1.26,0.43,-0.11,-254.33,-46.88,-8.85
74019,74019,1.03,-0.78,0.21,-278.2,15.62,-8.85
74020,74020,1.0,-0.8,0.12,-138.24,15.62,-8.85
74021,74021,1.26,0.17,0.21,-138.43,-46.88,-8.85
74022,74022,1.28,0.28,0.29,-131.71,-15.62,-8.85
74023,74023,1.4,0.28,0.27,-202.09,-31.25,-8.85
74024,74024,1.58,-0.05,0.38,-270.75,-31.25,-8.85
74025,74025,1.67,-0.32,0.4,-279.72,-15.62,-8.85
74026,74026,1.77,-0.1,0.25,-265.01,0.0,-8.85
74027,74027,1.79,-0.18,0.23,-278.26,15.62,-8.85
74028,74028,1.84,-0.47,0.25,-287.17,15.62,-8.85
74029,74029,1.78,-0.61,0.23,-263.55,46.88,-8.85
74030,74030,1.73,-0.56,0.13,-230.29,46.88,-8.85
74031,74031,1.7,-0.53,0.08,-212.16,46.88,-8.85
74032,74032,1.74,-0.54,0.02,-197.51,46.88,-8.85
74033,74033,1.56,-0.56,0.02,-190.8,62.5,-8.85
74034,74034,1.69,-0.69,0.04,-176.51,62.5,-8.85
74035,74035,1.35,-0.7,0.01,-150.45,93.75,-8.85
74036,74036,0.9,-0.52,-0.04,-140.75,93.75,-8.85
74037,74037,1.13,-0.4,0.06,-143.19,15.62,-8.85
74038,74038,1.2,-0.33,-0.13,-141.72,0.0,-8.85
74039,74039,1.01,-0.4,-0.03,-160.64,62.5,-8.85
74040,74040,1.09,-0.55,-0.04,-162.23,31.25,-8.85
74041,74041,0.72,-0.63,-0.03,-144.71,93.75,-8.85
74042,74042,0.68,-0.52,-0.09,-119.75,62.5,-8.91
74043,74043,0.48,-0.3,-0.12,-93.02,31.25,-8.91
74044,74044,0.67,-0.2,-0.15,-71.9,-46.88,-8.91
74045,74045,0.99,-0.11,-0.15,-71.53,-62.5,-8.91
74046,74046,0.95,-0.03,-0.12,-77.15,-31.25,-8.91
74047,74047,0.87,-0.0,-0.1,-94.36,0.0,-8.91
74048,74048,0.81,-0.16,-0.05,-117.0,0.0,-8.91
74049,74049,0.85,-0.25,-0.01,-143.19,-31.25,-8.91
74050,74050,0.87,-0.32,0.02,-143.25,-31.25,-8.91
74051,74051,0.91,-0.35,0.05,-137.94,-31.25,-8.91
74052,74052,0.92,-0.34,0.05,-130.19,-31.25,-8.91
74053,74053,0.91,-0.31,0.06,-126.95,-15.62,-8.91
74054,74054,0.87,-0.27,0.06,-129.52,-15.62,-8.91
74055,74055,0.87,-0.27,0.05,-138.73,-15.62,-8.91
74056,74056,0.88,-0.3,0.05,-150.63,-31.25,-8.91
74057,74057,0.88,-0.36,0.04,-161.56,-15.62,-8.91
74058,74058,0.89,-0.42,0.04,-167.3,-15.62,-8.91
74059,74059,0.88,-0.47,0.02,-164.0,-15.62,-8.91
74060,74060,0.87,-0.49,0.01,-154.54,-15.62,-8.91
74061,74061,0.85,-0.49,-0.01,-139.71,-15.62,-8.91
74062,74062,0.85,-0.47,-0.05,-122.99,-31.25,-8.91
74063,74063,0.85,-0.43,-0.07,-106.51,-31.25,-8.91
74064,74064,0.84,-0.41,-0.09,-92.77,-31.25,-8.91
74065,74065,0.84,-0.38,-0.11,-80.51,-31.25,-8.91
74066,74066,0.84,-0.37,-0.13,-72.88,-46.88,-8.91
74067,74067,0.86,-0.36,-0.16,-66.04,-46.88,-8.91
74068,74068,0.87,-0.35,-0.19,-61.77,-46.88,-8.91
74069,74069,0.9,-0.35,-0.19,-59.51,-62.5,-8.91
74070,74070,0.93,-0.35,-0.19,-58.53,-62.5,-8.91
74071,74071,1.01,-0.36,-0.2,-57.56,-62.5,-8.91
74072,74072,1.12,-0.39,-0.23,-54.87,-78.12,-8.91
74073,74073,1.25,-0.41,-0.24,-50.72,-93.75,-8.91
74074,74074,1.35,-0.42,-0.27,-48.34,-93.75,-8.91
74075,74075,1.43,-0.46,-0.32,-45.9,-93.75,-8.97
74076,74076,1.48,-0.5,-0.36,-42.3,-93.75,-8.97
74077,74077,1.5,-0.55,-0.4,-37.29,-78.12,-8.97
74078,74078,1.49,-0.58,-0.39,-30.64,-78.12,-8.97
74079,74079,1.46,-0.58,-0.38,-23.74,-62.5,-8.97
74080,74080,1.41,-0.57,-0.36,-16.72,-62.5,-8.97
74081,74081,1.32,-0.53,-0.35,-8.85,-46.88,-8.97
74082,74082,1.21,-0.49,-0.37,-2.56,-46.88,-8.97
74083,74083,1.09,-0.44,-0.39,4.39,-31.25,-8.97
74084,74084,0.96,-0.39,-0.44,10.01,-31.25,-8.97
74085,74085,0.85,-0.34,-0.47,14.04,-15.62,-8.97
74086,74086,0.75,-0.3,-0.49,15.2,-15.62,-8.97
74087,74087,0.64,-0.25,-0.51,12.76,-15.62,-8.97
74088,74088,0.58,-0.23,-0.5,6.84,-15.62,-8.97
74089,74089,0.56,-0.22,-0.48,-0.12,-15.62,-8.97
74090,74090,0.61,-0.31,-0.43,-6.35,-31.25,-8.97
74091,74091,0.62,-0.39,-0.41,3.17,-31.25,-8.97
74092,74092,0.88,-0.37,-0.4,14.47,-78.12,-8.97
74093,74093,1.24,-0.47,-0.45,18.19,-93.75,-8.97
74094,74094,1.32,-0.55,-0.42,49.44,-62.5,-8.97
74095,74095,1.52,-0.65,-0.29,67.44,-62.5,-8.97
74096,74096,1.85,-0.55,-0.3,128.66,-62.5,-8.97
74097,74097,2.23,-0.15,-0.36,244.2,-78.12,-8.97
74098,74098,2.17,0.22,-0.25,264.28,-15.62,-8.97
74099,74099,2.03,0.28,-0.17,216.31,31.25,-8.97
74100,74100,1.98,-0.4,-0.08,179.69,31.25,-8.97
74101,74101,1.96,-0.76,-0.02,216.67,31.25,-8.97
74102,74102,1.73,-0.56,0.0,295.72,62.5,-8.97
74103,74103,1.54,-0.67,0.2,379.88,62.5,-8.97
74104,74104,1.46,0.19,-0.02,488.95,62.5,-8.97
74105,74105,1.79,0.39,-0.25,389.95,31.25,-8.97
74106,74106,1.67,0.06,-0.31,379.58,93.75,-8.97
74107,74107,1.48,-0.09,-0.34,330.32,125.0,-8.97
74108,74108,1.39,-0.12,-0.35,300.72,125.0,-9.03
74109,74109,1.46,-0.02,-0.34,281.74,109.38,-9.03
74110,74110,1.49,0.15,-0.31,256.1,125.0,-9.03
74111,74111,1.44,0.31,-0.26,216.49,140.62,-9.03
74112,74112,1.32,0.37,-0.2,161.07,171.88,-9.03
74113,74113,1.07,0.41,-0.1,98.39,187.5,-9.03
74114,74114,1.01,0.34,-0.07,-29.05,171.88,-9.03
74115,74115,0.93,0.27,-0.04,-77.82,171.88,-9.03
74116,74116,0.89,0.2,-0.03,-114.69,171.88,-9.03
74117,74117,0.89,0.14,-0.03,-143.07,156.25,-9.03
74118,74118,0.9,0.11,-0.04,-167.05,156.25,-9.03
74119,74119,0.91,0.07,-0.05,-187.5,140.62,-9.03
74120,74120,0.9,0.02,-0.06,-205.93,140.62,-9.03
74121,74121,0.87,-0.03,-0.05,-218.51,140.62,-9.03
74122,74122,0.84,-0.1,-0.04,-226.5,140.62,-9.03
74123,74123,0.81,-0.15,-0.04,-228.76,140.62,-9.03
74124,74124,0.79,-0.21,-0.06,-224.67,140.62,-9.03
74125,74125,0.78,-0.24,-0.07,-214.6,140.62,-9.03
74126,74126,0.79,-0.27,-0.09,-201.66,125.0,-9.03
74127,74127,0.8,-0.27,-0.11,-170.84,125.0,-9.03
74128,74128,0.8,-0.27,-0.11,-155.21,125.0,-9.03
74129,74129,0.8,-0.29,-0.12,-140.01,109.38,-9.03
74130,74130,0.8,-0.29,-0.12,-123.66,109.38,-9.03
74131,74131,0.78,-0.29,-0.12,-108.58,109.38,-9.03
74132,74132,0.77,-0.29,-0.12,-90.7,109.38,-9.03
74133,74133,0.75,-0.27,-0.12,-74.22,109.38,-9.03
74134,74134,0.73,-0.24,-0.12,-58.78,93.75,-9.03
74135,74135,0.7,-0.22,-0.13,-44.98,93.75,-9.03
74136,74136,0.67,-0.19,-0.13,-33.08,93.75,-9.03
74137,74137,0.65,-0.18,-0.14,-21.73,93.75,-9.03
74138,74138,0.62,-0.15,-0.14,-11.41,78.12,-9.03
74139,74139,0.6,-0.14,-0.15,-1.22,78.12,-9.03
74140,74140,0.58,-0.13,-0.15,7.2,78.12,-9.09
74141,74141,0.57,-0.11,-0.16,14.4,62.5,-9.09
74142,74142,0.57,-0.11,-0.16,20.69,62.5,-9.09
74143,74143,0.58,-0.11,-0.16,25.94,46.88,-9.09
74144,74144,0.61,-0.11,-0.17,28.81,46.88,-9.09
74145,74145,0.62,-0.11,-0.17,31.31,46.88,-9.09
74146,74146,0.64,-0.11,-0.18,31.31,31.25,-9.09
74147,74147,0.66,-0.1,-0.17,30.33,31.25,-9.09
74148,74148,0.67,-0.09,-0.16,26.86,31.25,-9.09
74149,74149,0.69,-0.08,-0.15,20.63,31.25,-9.09
74150,74150,0.71,-0.06,-0.13,12.51,15.62,-9.09
74151,74151,0.76,-0.03,-0.11,2.08,15.62,-9.09
74152,74152,0.83,-0.01,-0.08,-12.21,15.62,-9.09
74153,74153,0.93,-0.0,-0.06,-27.22,0.0,-9.09
74154,74154,1.02,-0.0,-0.05,-45.1,0.0,-9.09
74155,74155,1.13,-0.02,-0.04,-64.58,0.0,-9.09
74156,74156,1.2,-0.04,-0.04,-83.62,0.0,-9.09
74157,74157,1.31,-0.08,-0.01,-104.06,0.0,-9.09
74158,74158,1.35,-0.07,0.01,-146.55,0.0,-9.09
74159,74159,1.41,-0.07,0.0,-168.09,0.0,-9.09
74160,74160,1.43,-0.1,0.01,-194.95,15.62,-9.09
74161,74161,1.47,-0.06,0.0,-216.67,15.62,-9.09
74162,74162,1.44,-0.04,0.04,-250.49,15.62,-9.09
74163,74163,1.54,-0.2,0.09,-275.57,0.0,-9.09
74164,74164,1.7,-0.19,0.1,-291.32,-15.62,-9.09
74165,74165,1.9,-0.21,0.11,-303.89,0.0,-9.09
74166,74166,1.92,-0.27,0.17,-318.91,31.25,-9.09
74167,74167,1.9,-0.3,0.19,-323.0,62.5,-9.09
74168,74168,1.89,-0.18,0.23,-329.65,78.12,-9.09
74169,74169,1.81,-0.19,0.28,-342.16,93.75,-9.09
74170,74170,1.68,-0.21,0.39,-355.53,109.38,-9.09
74171,74171,1.73,-0.21,0.43,-368.9,109.38,-9.09
74172,74172,1.72,-0.17,0.45,-374.76,109.38,-9.09
74173,74173,1.72,-0.2,0.46,-384.34,125.0,-9.16
74174,74174,1.7,-0.22,0.46,-389.59,125.0,-9.16
74175,74175,1.67,-0.22,0.48,-394.71,140.62,-9.16
74176,74176,1.73,-0.29,0.46,-394.78,140.62,-9.16
74177,74177,1.64,-0.33,0.46,-387.7,156.25,-9.16
74178,74178,1.63,-0.34,0.42,-378.48,140.62,-9.16
74179,74179,1.51,-0.35,0.38,-367.55,140.62,-9.16
74180,74180,1.56,-0.42,0.35,-352.78,125.0,-9.16
74181,74181,1.58,-0.38,0.26,-331.85,109.38,-9.16
74182,74182,1.51,-0.31,0.35,-323.79,140.62,-9.16
74183,74183,1.39,-0.33,0.19,-310.3,125.0,-9.16
74184,74184,1.29,-0.39,0.23,-307.68,125.0,-9.16
74185,74185,1.17,-0.46,0.16,-290.53,125.0,-9.16
74186,74186,1.11,-0.45,0.15,-269.71,109.38,-9.16
74187,74187,1.14,-0.38,0.12,-248.23,78.12,-9.16
74188,74188,1.17,-0.32,0.12,-227.72,62.5,-9.16
74189,74189,1.13,-0.27,0.13,-215.27,62.5,-9.16
74190,74190,1.06,-0.24,0.13,-207.76,78.12,-9.16
74191,74191,1.0,-0.22,0.13,-204.59,62.5,-9.16
74192,74192,0.98,-0.23,0.14,-202.7,62.5,-9.16
74193,74193,0.97,-0.26,0.16,-200.32,46.88,-9.16
74194,74194,0.96,-0.29,0.17,-195.98,46.88,-9.16
74195,74195,0.96,-0.3,0.17,-188.42,46.88,-9.16
74196,74196,0.94,-0.31,0.18,-179.63,46.88,-9.16
74197,74197,0.93,-0.28,0.18,-171.39,46.88,-9.16
74198,74198,0.91,-0.26,0.18,-164.43,31.25,-9.16
74199,74199,0.9,-0.25,0.18,-161.56,31.25,-9.16
74200,74200,0.89,-0.25,0.17,-160.52,31.25,-9.16
74201,74201,0.88,-0.27,0.17,-160.1,31.25,-9.16
74202,74202,0.87,-0.31,0.18,-158.63,31.25,-9.16
74203,74203,0.87,-0.36,0.17,-151.49,31.25,-9.16
74204,74204,0.85,-0.44,0.14,-137.57,31.25,-9.16
74205,74205,0.84,-0.51,0.1,-116.27,15.62,-9.16
74206,74206,0.83,-0.56,0.05,-89.17,15.62,-9.16
74207,74207,0.85,-0.61,-0.1,-58.41,15.62,-9.22
74208,74208,0.86,-0.6,-0.14,7.75,0.0,-9.22
74209,74209,0.85,-0.58,-0.15,37.17,0.0,-9.22
74210,74210,0.82,-0.57,-0.16,62.74,-15.62,-9.22
74211,74211,0.78,-0.58,-0.18,88.26,-15.62,-9.22
74212,74212,0.74,-0.61,-0.2,113.46,-31.25,-9.22
74213,74213,0.73,-0.64,-0.25,139.4,-31.25,-9.22
74214,74214,0.73,-0.68,-0.31,165.53,-46.88,-9.22
74215,74215,0.78,-0.71,-0.4,195.01,-62.5,-9.22
74216,74216,0.82,-0.73,-0.47,223.14,-78.12,-9.22
74217,74217,0.88,-0.73,-0.54,247.74,-93.75,-9.22
74218,74218,0.98,-0.57,-0.58,267.82,-93.75,-9.22
74219,74219,0.99,-0.46,-0.59,278.26,-109.38,-9.22
74220,74220,0.99,-0.38,-0.55,267.09,-109.38,-9.22
74221,74221,0.99,-0.35,-0.54,252.32,-109.38,-9.22
74222,74222,1.0,-0.32,-0.52,236.08,-109.38,-9.22
74223,74223,1.02,-0.31,-0.49,215.21,-93.75,-9.22
74224,74224,1.02,-0.31,-0.48,194.09,-93.75,-9.22
74225,74225,1.0,-0.32,-0.48,171.39,-93.75,-9.22
74226,74226,0.97,-0.29,-0.5,150.82,-78.12,-9.22
74227,74227,0.97,-0.25,-0.53,129.7,-78.12,-9.22
74228,74228,0.98,-0.19,-0.56,109.62,-62.5,-9.22
74229,74229,0.99,-0.16,-0.58,88.2,-62.5,-9.22
74230,74230,1.0,-0.15,-0.57,66.35,-46.88,-9.22
74231,74231,1.04,-0.19,-0.57,46.45,-46.88,-9.22
74232,74232,1.12,-0.22,-0.57,28.69,-46.88,-9.22
74233,74233,1.22,-0.26,-0.57,15.99,-46.88,-9.22
74234,74234,1.3,-0.31,-0.56,7.63,-46.88,-9.22
74235,74235,1.35,-0.34,-0.56,2.99,-31.25,-9.22
74236,74236,1.37,-0.36,-0.56,1.46,-31.25,-9.22
74237,74237,1.37,-0.36,-0.55,2.99,-15.62,-9.22
74238,74238,1.36,-0.36,-0.56,6.41,0.0,-9.22
74239,74239,1.36,-0.36,-0.56,9.95,0.0,-9.28
74240,74240,1.35,-0.34,-0.54,13.49,15.62,-9.28
74241,74241,1.31,-0.33,-0.54,15.99,15.62,-9.28
74242,74242,1.25,-0.32,-0.51,19.1,31.25,-9.28
74243,74243,1.19,-0.31,-0.49,23.25,31.25,-9.28
74244,74244,1.13,-0.29,-0.46,27.16,31.25,-9.28
74245,74245,1.09,-0.28,-0.43,32.29,46.88,-9.28
74246,74246,1.08,-0.26,-0.37,36.07,46.88,-9.28
74247,74247,1.09,-0.25,-0.32,40.77,46.88,-9.28
74248,74248,1.14,-0.24,-0.27,43.95,31.25,-9.28
74249,74249,1.19,-0.23,-0.24,47.79,31.25,-9.28
74250,74250,1.26,-0.23,-0.2,51.21,31.25,-9.28
74251,74251,1.33,-0.22,-0.16,54.63,31.25,-9.28
74252,74252,1.38,-0.22,-0.14,57.86,46.88,-9.28
74253,74253,1.43,-0.21,-0.11,59.81,46.88,-9.28
74254,74254,1.44,-0.36,-0.11,61.77,46.88,-9.28
74255,74255,1.49,-0.12,-0.14,79.71,46.88,-9.28
74256,74256,1.57,-0.32,-0.08,83.13,46.88,-9.28
74257,74257,1.6,-0.18,-0.06,82.4,62.5,-9.28
74258,74258,1.61,-0.17,-0.08,96.07,78.12,-9.28
74259,74259,1.53,-0.2,-0.07,92.29,78.12,-9.28
74260,74260,1.54,-0.17,-0.08,94.3,78.12,-9.28
74261,74261,1.55,-0.15,-0.09,90.7,78.12,-9.28
74262,74262,1.48,-0.2,-0.07,86.18,93.75,-9.28
74263,74263,1.5,-0.15,-0.1,84.47,93.75,-9.28
74264,74264,1.43,-0.17,-0.08,76.35,93.75,-9.28
74265,74265,1.36,-0.18,-0.07,69.21,93.75,-9.28
74266,74266,1.27,-0.13,-0.07,64.27,93.75,-9.28
74267,74267,1.22,-0.14,-0.07,49.93,93.75,-9.28
74268,74268,1.19,-0.11,-0.07,41.93,93.75,-9.28
74269,74269,1.15,-0.08,-0.06,36.07,93.75,-9.28
74270,74270,1.12,-0.07,-0.04,28.08,93.75,-9.28
74271,74271,1.08,-0.04,-0.02,19.96,93.75,-9.28
74272,74272,1.03,-0.03,-0.02,9.64,93.75,-9.28
74273,74273,1.0,-0.04,-0.01,1.34,78.12,-9.34
74274,74274,0.98,-0.04,-0.01,-8.85,78.12,-9.34
74275,74275,0.98,-0.06,0.0,-17.27,78.12,-9.34
74276,74276,0.96,-0.08,-0.0,-24.84,62.5,-9.34
74277,74277,0.96,-0.1,-0.0,-31.98,62.5,-9.34
74278,74278,0.95,-0.11,-0.0,-38.27,62.5,-9.34
74279,74279,0.94,-0.13,0.01,-43.09,62.5,-9.34
74280,74280,0.92,-0.13,0.01,-46.33,62.5,-9.34
74281,74281,0.89,-0.14,0.01,-49.38,46.88,-9.34
74282,74282,0.88,-0.15,0.01,-51.39,46.88,-9.34
74283,74283,0.85,-0.17,0.02,-52.19,46.88,-9.34
74284,74284,0.84,-0.19,0.01,-50.96,46.88,-9.34
74285,74285,0.82,-0.21,0.0,-48.16,31.25,-9.34
74286,74286,0.8,-0.23,-0.02,-43.33,31.25,-9.34
74287,74287,0.79,-0.24,-0.05,-26.31,31.25,-9.34
74288,74288,0.79,-0.23,-0.06,-5.37,15.62,-9.34
74289,74289,0.79,-0.22,-0.06,5.8,15.62,-9.34
74290,74290,0.79,-0.21,-0.08,15.81,15.62,-9.34
74291,74291,0.8,-0.19,-0.08,24.78,0.0,-9.34
74292,74292,0.81,-0.17,-0.08,34.73,0.0,-9.34
74293,74293,0.83,-0.15,-0.09,42.54,0.0,-9.34
74294,74294,0.84,-0.13,-0.08,50.23,0.0,-9.34
74295,74295,0.85,-0.12,-0.09,55.6,0.0,-9.34
74296,74296,0.85,-0.1,-0.08,60.85,0.0,-9.34
74297,74297,0.85,-0.08,-0.08,64.39,0.0,-9.34
74298,74298,0.84,-0.07,-0.08,67.08,-15.62,-9.34
74299,74299,0.81,-0.05,-0.09,67.99,-15.62,-9.34
74300,74300,0.79,-0.05,-0.08,63.9,-15.62,-9.34
74301,74301,0.78,-0.02,-0.07,58.78,-15.62,-9.34
74302,74302,0.81,-0.0,-0.06,50.48,-15.62,-9.34
74303,74303,0.88,0.0,-0.05,40.1,-31.25,-9.34
74304,74304,0.97,0.0,-0.03,28.38,-31.25,-9.4
74305,74305,1.07,0.01,-0.02,15.38,-46.88,-9.4
74306,74306,1.15,0.01,-0.03,2.69,-46.88,-9.4
74307,74307,1.2,0.01,-0.03,-10.8,-46.88,-9.4
74308,74308,1.23,0.01,-0.05,-24.54,-46.88,-9.4
74309,74309,1.24,0.0,-0.06,-38.64,-46.88,-9.4
74310,74310,1.24,-0.02,-0.08,-52.61,-46.88,-9.4
74311,74311,1.25,-0.06,-0.1,-65.19,-62.5,-9.4
74312,74312,1.23,-0.11,-0.15,-75.01,-62.5,-9.4
74313,74313,1.2,-0.15,-0.19,-82.15,-62.5,-9.4
74314,74314,1.1,-0.22,-0.28,-85.88,-62.5,-9.4
74315,74315,1.07,-0.25,-0.31,-87.04,-78.12,-9.4
74316,74316,1.04,-0.27,-0.34,-85.27,-78.12,-9.4
74317,74317,1.03,-0.28,-0.38,-81.12,-78.12,-9.4
74318,74318,1.11,-0.12,-0.46,-78.06,-93.75,-9.4
74319,74319,1.14,0.82,-1.0,-111.94,-93.75,-9.4
74320,74320,1.31,-0.48,0.0,-327.33,-109.38,-9.4
74321,74321,1.43,-1.57,-0.37,-126.71,-125.0,-9.4
74322,74322,1.67,-0.7,-0.34,-39.67,-109.38,-9.4
74323,74323,1.61,-0.13,-0.28,-1.28,-93.75,-9.4
74324,74324,1.45,0.06,-0.23,72.27,-62.5,-9.4
74325,74325,1.41,0.22,-0.11,50.48,-62.5,-9.4
74326,74326,1.41,0.33,-0.25,11.9,-78.12,-9.4
74327,74327,1.59,0.09,-0.09,-88.93,-109.38,-9.4
74328,74328,1.81,-0.82,0.09,-121.95,-109.38,-9.4
74329,74329,1.9,-0.68,0.08,-46.94,-46.88,-9.4
74330,74330,1.52,-0.14,-0.04,17.03,0.0,-9.4
74331,74331,1.33,-0.05,0.12,30.94,15.62,-9.4
74332,74332,1.35,-0.32,0.1,19.35,0.0,-9.4
74333,74333,1.3,-0.48,0.07,22.95,15.62,-9.4
74334,74334,1.33,-0.44,0.03,48.89,15.62,-9.4
74335,74335,1.18,-0.31,-0.07,74.58,31.25,-9.4
74336,74336,1.15,-0.19,-0.13,78.98,15.62,-9.4
74337,74337,1.24,-0.05,-0.23,72.2,0.0,-9.46
74338,74338,1.12,0.07,-0.28,51.57,15.62,-9.46
74339,74339,1.06,0.09,-0.31,12.51,15.62,-9.46
74340,74340,1.04,-0.02,-0.31,-32.1,0.0,-9.46
74341,74341,1.03,-0.11,-0.29,-66.71,0.0,-9.46
74342,74342,1.02,-0.2,-0.25,-94.54,0.0,-9.46
74343,74343,0.99,-0.25,-0.2,-106.63,0.0,-9.46
74344,74344,0.94,-0.2,-0.21,-115.54,15.62,-9.46
74345,74345,0.87,-0.13,-0.22,-121.22,15.62,-9.46
74346,74346,0.84,-0.08,-0.23,-133.48,0.0,-9.46
74347,74347,0.83,-0.06,-0.26,-155.82,0.0,-9.46
74348,74348,0.81,-0.07,-0.27,-183.59,0.0,-9.46
74349,74349,0.83,-0.12,-0.27,-217.83,0.0,-9.46
74350,74350,0.86,-0.22,-0.25,-242.0,-15.62,-9.46
74351,74351,0.87,-0.31,-0.22,-259.64,-15.62,-9.46
74352,74352,0.88,-0.4,-0.19,-263.61,-15.62,-9.46
74353,74353,0.87,-0.46,-0.17,-255.55,0.0,-9.46
74354,74354,0.83,-0.51,-0.15,-238.46,0.0,-9.46
74355,74355,0.8,-0.53,-0.14,-212.83,0.0,-9.46
74356,74356,0.77,-0.54,-0.15,-184.27,0.0,-9.46
74357,74357,0.75,-0.53,-0.15,-155.15,0.0,-9.46
74358,74358,0.75,-0.53,-0.14,-124.02,0.0,-9.46
74359,74359,0.74,-0.52,-0.14,-96.56,0.0,-9.46
74360,74360,0.73,-0.5,-0.13,-73.61,-15.62,-9.46
74361,74361,0.73,-0.49,-0.13,-54.69,-15.62,-9.46
74362,74362,0.74,-0.51,-0.12,-37.54,-15.62,-9.46
74363,74363,0.76,-0.54,-0.12,-21.61,-15.62,-9.46
74364,74364,0.8,-0.58,-0.12,-3.17,-15.62,-9.46
74365,74365,0.83,-0.6,-0.11,17.21,-31.25,-9.46
74366,74366,0.88,-0.59,-0.12,40.22,-31.25,-9.46
74367,74367,0.92,-0.58,-0.14,62.38,-31.25,-9.46
74368,74368,0.97,-0.55,-0.17,82.21,-31.25,-9.46
74369,74369,1.01,-0.53,-0.18,100.1,-31.25,-9.46
74370,74370,1.06,-0.5,-0.2,113.53,-31.25,-9.46
74371,74371,1.11,-0.49,-0.21,125.61,-31.25,-9.52
74372,74372,1.16,-0.49,-0.21,135.38,-31.25,-9.52
74373,74373,1.2,-0.49,-0.22,145.08,-31.25,-9.52
74374,74374,1.24,-0.45,-0.15,155.15,-31.25,-9.52
74375,74375,1.26,-0.44,-0.16,165.89,-31.25,-9.52
74376,74376,1.33,-0.5,-0.23,172.73,-31.25,-9.52
74377,74377,1.46,-0.54,-0.25,186.28,-46.88,-9.52
74378,74378,1.6,-0.53,-0.27,198.06,-46.88,-9.52
74379,74379,1.68,-0.49,-0.27,206.18,-46.88,-9.52
74380,74380,1.69,-0.44,-0.28,211.43,-31.25,-9.52
74381,74381,1.61,-0.4,-0.26,212.28,-15.62,-9.52
74382,74382,1.52,-0.38,-0.26,210.51,0.0,-9.52
74383,74383,1.44,-0.37,-0.24,207.4,15.62,-9.52
74384,74384,1.38,-0.36,-0.22,204.35,15.62,-9.52
74385,74385,1.32,-0.34,-0.2,198.3,31.25,-9.52
74386,74386,1.28,-0.33,-0.17,190.8,31.25,-9.52
74387,74387,1.2,-0.31,-0.13,185.97,46.88,-9.52
74388,74388,1.13,-0.3,-0.09,178.77,62.5,-9.52
74389,74389,1.08,-0.28,-0.04,171.2,62.5,-9.52
74390,74390,1.07,-0.26,-0.01,164.55,62.5,-9.52
74391,74391,1.14,-0.27,0.01,159.48,62.5,-9.52
74392,74392,1.23,-0.28,0.01,157.47,46.88,-9.52
74393,74393,1.34,-0.29,0.02,156.31,46.88,-9.52
74394,74394,1.42,-0.29,0.03,157.53,46.88,-9.52
