,time,aX,aY,aZ,gX,gY,gZ
35372,2136.0,-0.49,0.07,0.82,-1078.25,312.5,-0.49
35373,2143.0,-0.42,-0.43,2.39,-1193.18,359.38,-0.49
35374,2152.0,-0.66,-0.79,2.4,-1148.99,406.25,-0.49
35375,2159.0,-1.23,-1.46,3.45,-1137.88,281.25,-0.49
35376,2166.0,-1.84,-2.94,3.23,-908.45,140.62,-0.49
35377,2173.0,-2.21,-3.66,2.52,-581.91,31.25,-0.49
35378,2181.0,-2.14,-3.61,1.87,-212.4,-62.5,-0.49
35379,2189.0,-1.38,-2.39,0.9,90.33,-125.0,-0.49
35380,2196.0,-0.51,-0.43,0.51,243.71,-109.38,-0.49
35381,2204.0,-0.25,0.87,0.11,246.4,-78.12,-0.49
35382,2211.0,0.0,1.4,-0.62,188.23,-78.12,-0.49
35383,2218.0,0.1,1.28,-0.74,128.48,-46.88,-0.49
35384,2226.0,-0.13,0.91,-0.57,125.12,-31.25,-0.49
35385,2234.0,-0.5,0.4,-0.42,202.39,-15.62,-0.49
35386,2241.0,-0.82,0.14,-0.37,312.07,-31.25,-0.49
35387,2249.0,-0.93,0.41,-0.27,401.73,-46.88,-0.49
35388,2256.0,-0.94,0.94,-0.19,434.69,-62.5,-0.49
35389,2264.0,-0.93,1.27,-0.32,430.66,-78.12,-0.49
35390,2271.0,-1.0,1.47,-0.35,385.74,-93.75,-0.49
35391,2279.0,-0.98,1.54,-0.3,326.35,-109.38,-0.49
35392,2286.0,-0.83,1.43,-0.25,268.8,-125.0,-0.49
35393,2293.0,-0.71,1.34,-0.13,202.88,-140.62,-0.49
35394,2301.0,-0.65,1.45,0.04,131.04,-171.88,-0.49
35395,2308.0,-0.68,1.68,0.07,59.33,-187.5,-0.55
35396,2317.0,-0.73,1.86,0.03,-15.81,-203.12,-0.55
35397,2324.0,-0.76,1.86,-0.09,-71.53,-203.12,-0.55
35398,2332.0,-0.82,1.73,-0.23,-111.82,-203.12,-0.55
35399,2338.0,-0.87,1.57,-0.36,-135.99,-203.12,-0.55
35400,2346.0,-0.92,1.36,-0.55,-147.46,-203.12,-0.55
35401,2354.0,-0.97,1.18,-0.71,-142.82,-203.12,-0.55
35402,2362.0,-0.97,0.92,-0.99,-127.56,-187.5,-0.55
35403,2369.0,-0.92,0.63,-1.32,-105.96,-171.88,-0.55
35404,2376.0,-0.83,0.13,-1.81,-55.66,-140.62,-0.55
35405,2383.0,-0.8,-0.56,-2.25,2.99,-93.75,-0.55
35406,2391.0,-0.93,-1.29,-2.67,63.84,-62.5,-0.55
35407,2399.0,-1.14,-1.9,-2.68,139.65,0.0,-0.55
35408,2406.0,-1.58,-2.07,-2.33,184.75,46.88,-0.55
35409,2414.0,-2.0,-2.0,-1.93,212.46,78.12,-0.55
35410,2421.0,-2.74,-1.51,-0.88,213.07,93.75,-0.55
35411,2428.0,-3.52,-1.12,0.17,195.74,15.62,-0.55
35412,2436.0,-1.94,-0.51,1.26,210.21,-62.5,-0.55
35413,2444.0,-0.27,0.29,1.21,336.61,-62.5,-0.55
35414,2451.0,1.48,-0.59,0.46,422.36,-78.12,-0.55
35415,2458.0,2.66,0.07,0.51,338.93,62.5,-0.55
35416,2466.0,0.32,-0.6,-1.82,281.43,93.75,-0.55
35417,2474.0,0.76,-0.32,-1.18,265.14,140.62,-0.55
35418,2481.0,1.51,0.74,-0.81,201.05,312.5,-0.55
35419,2489.0,-0.21,1.23,-0.54,99.0,375.0,-0.55
35420,2497.0,0.02,1.64,-0.13,-43.76,453.12,-0.55
35421,2503.0,-0.38,1.49,0.2,-205.75,484.38,-0.55
35422,2511.0,-0.92,0.97,0.83,-354.61,453.12,-0.55
35423,2518.0,-1.16,0.42,1.37,-444.7,390.62,-0.55
35424,2527.0,-1.34,-0.26,1.95,-485.05,328.12,-0.55
35425,2534.0,-1.51,-0.77,2.22,-465.39,281.25,-0.55
35426,2541.0,-1.67,-1.21,2.25,-391.6,203.12,-0.55
35427,2548.0,-1.63,-1.4,1.93,-290.28,125.0,-0.55
35428,2556.0,-1.42,-1.2,1.33,-205.75,78.12,-0.55
35429,2564.0,-1.2,-0.54,0.93,-124.51,46.88,-0.61
35430,2571.0,-1.08,0.05,0.59,-54.44,31.25,-0.61
35431,2579.0,-1.04,0.49,0.33,-11.23,31.25,-0.61
35432,2586.0,-1.08,0.87,0.03,-6.29,31.25,-0.61
35433,2593.0,-1.17,1.06,-0.35,-37.48,31.25,-0.61
35434,2601.0,-1.36,1.06,-0.49,-107.36,62.5,-0.61
35435,2609.0,-1.37,0.76,-0.39,-169.8,46.88,-0.61
35436,2616.0,-0.92,0.07,-0.24,-163.39,0.0,-0.61
35437,2624.0,0.14,-0.95,-0.26,-35.34,-46.88,-0.61
35438,2631.0,0.4,-1.05,-0.25,124.15,-62.5,-0.61
35439,2639.0,-0.55,0.48,0.21,176.15,-109.38,-0.61
35440,2646.0,-1.11,1.96,0.51,95.58,-171.88,-0.61
35441,2654.0,-0.94,2.57,0.5,-14.4,-203.12,-0.61
35442,2662.0,-0.76,2.42,0.49,-100.28,-218.75,-0.61
35443,2668.0,-0.68,2.02,0.41,-167.24,-234.38,-0.61
35444,2676.0,-0.68,1.53,0.2,-201.97,-250.0,-0.61
35445,2683.0,-0.67,1.18,-0.02,-204.16,-265.62,-0.61
35446,2692.0,-0.58,0.92,-0.28,-182.98,-296.88,-0.61
35447,2699.0,-0.51,0.79,-0.57,-145.32,-296.88,-0.61
35448,2708.0,-0.55,0.69,-1.02,-84.23,-281.25,-0.61
35449,2713.0,-0.65,0.61,-1.43,-16.11,-265.62,-0.61
35450,2721.0,-0.77,0.3,-2.01,93.38,-234.38,-0.61
35451,2729.0,-0.86,-0.38,-2.59,199.58,-187.5,-0.61
35452,2736.0,-1.06,-1.19,-3.08,247.92,-140.62,-0.61
35453,2744.0,-1.33,-1.5,-3.02,265.08,-93.75,-0.61
35454,2751.0,-1.82,-1.59,-2.42,233.15,-31.25,-0.61
35455,2758.0,-2.64,-1.25,-1.52,191.96,0.0,-0.61
35456,2766.0,-3.62,-0.81,-0.29,135.38,-62.5,-0.61
35457,2774.0,-3.42,-0.88,0.8,76.84,-203.12,-0.61
35458,2781.0,-1.42,-0.52,0.96,136.41,-171.88,-0.61
35459,2789.0,-0.53,-0.18,0.78,274.54,-171.88,-0.61
35460,2796.0,1.31,-0.09,-0.06,250.79,-125.0,-0.61
35461,2804.0,2.22,2.11,-0.71,95.58,15.62,-0.61
35462,2811.0,0.66,1.05,-1.62,66.28,93.75,-0.61
35463,2819.0,1.09,-1.82,-2.01,157.59,109.38,-0.67
35464,2826.0,3.33,-3.16,-0.13,415.89,375.0,-0.67
35465,2833.0,-0.38,1.59,-0.99,431.7,562.5,-0.67
35466,2841.0,-1.39,2.9,-1.08,197.94,468.75,-0.67
35467,2848.0,-0.78,2.08,-0.31,-45.78,453.12,-0.67
35468,2857.0,-0.61,0.73,0.44,-257.39,468.75,-0.67
35469,2864.0,-0.79,-0.15,1.33,-393.74,406.25,-0.67
35470,2872.0,-0.85,-0.54,2.06,-433.65,375.0,-0.67
35471,2878.0,-1.22,-0.93,2.75,-409.06,296.88,-0.67
35472,2886.0,-1.22,-1.08,2.66,-364.81,218.75,-0.67
35473,2893.0,-1.13,-0.86,2.43,-303.71,171.88,-0.67
35474,2902.0,-1.15,-0.29,2.48,-214.42,125.0,-0.67
35475,2909.0,-1.4,0.19,1.97,-145.51,78.12,-0.67
35476,2916.0,-1.63,0.32,1.36,-176.57,31.25,-0.67
35477,2923.0,-1.92,0.43,0.85,-194.64,0.0,-0.67
35478,2931.0,-2.17,0.43,0.48,-160.77,-31.25,-0.67
35479,2939.0,-2.17,0.21,0.07,-149.78,-46.88,-0.67
35480,2946.0,-1.99,0.0,-0.04,-165.77,-62.5,-0.67
35481,2954.0,-1.25,-0.47,-0.43,-153.69,-109.38,-0.67
35482,2961.0,-0.48,-0.96,-0.42,-87.16,-93.75,-0.67
35483,2968.0,0.48,-1.74,-0.36,85.27,-109.38,-0.67
35484,2976.0,1.03,-1.48,-0.43,264.04,-125.0,-0.67
35485,2984.0,-0.31,0.53,0.04,297.61,-156.25,-0.67
35486,2991.0,-1.25,1.79,0.32,180.3,-250.0,-0.67
35487,2999.0,-1.04,2.1,0.26,63.17,-281.25,-0.67
35488,3006.0,-0.83,1.95,0.18,-24.41,-281.25,-0.67
35489,3014.0,-0.69,1.65,-0.04,-92.59,-281.25,-0.67
35490,3021.0,-0.74,1.36,-0.31,-121.77,-281.25,-0.67
35491,3029.0,-0.83,1.04,-0.56,-120.0,-296.88,-0.67
35492,3037.0,-0.79,0.79,-0.76,-92.41,-312.5,-0.67
35493,3043.0,-0.73,0.48,-1.15,-29.97,-296.88,-0.67
35494,3051.0,-0.79,0.01,-1.66,64.58,-265.62,-0.67
35495,3058.0,-0.9,-0.81,-2.38,170.9,-234.38,-0.67
35496,3067.0,-0.98,-1.52,-2.77,274.84,-203.12,-0.67
35497,3074.0,-1.35,-1.69,-2.72,318.18,-171.88,-0.73
35498,3082.0,-1.7,-1.42,-2.76,316.59,-140.62,-0.73
35499,3088.0,-2.2,-0.67,-2.44,233.03,-93.75,-0.73
35500,3096.0,-2.82,0.09,-1.52,114.99,-62.5,-0.73
35501,3104.0,-3.38,0.33,-0.31,-29.66,-125.0,-0.73
35502,3111.0,-2.81,0.17,0.51,-150.82,-171.88,-0.73
35503,3119.0,-1.14,0.2,0.67,-88.87,-125.0,-0.73
35504,3126.0,-0.16,-0.46,0.26,31.01,-125.0,-0.73
35505,3133.0,2.4,-0.68,-0.54,17.03,-109.38,-0.73
35506,3141.0,2.14,1.26,-0.98,-42.3,0.0,-0.73
35507,3149.0,0.58,-0.27,-1.49,-6.84,78.12,-0.73
35508,3156.0,1.53,-2.05,-1.81,128.72,140.62,-0.73
35509,3164.0,2.01,-2.2,-0.25,371.83,390.62,-0.73
35510,3171.0,-0.75,2.19,-1.52,311.83,500.0,-0.73
35511,3179.0,-1.12,2.66,-1.12,87.34,390.62,-0.73
35512,3186.0,-0.36,1.75,-0.32,-102.29,421.88,-0.73
35513,3194.0,-0.38,0.65,0.28,-245.79,453.12,-0.73
35514,3202.0,-0.59,0.05,0.94,-344.91,406.25,-0.73
35515,3208.0,-0.78,-0.27,1.62,-375.61,375.0,-0.73
35516,3216.0,-1.0,-0.56,2.14,-354.8,312.5,-0.73
35517,3223.0,-1.09,-0.84,2.27,-298.65,265.62,-0.73
35518,3232.0,-1.16,-0.84,2.11,-214.6,203.12,-0.73
35519,3239.0,-1.3,-0.61,2.21,-112.85,156.25,-0.73
35520,3247.0,-1.46,-0.26,2.17,3.42,93.75,-0.73
35521,3253.0,-1.65,0.22,1.76,52.98,46.88,-0.73
35522,3261.0,-1.82,0.43,1.1,53.1,0.0,-0.73
35523,3270.0,-2.02,0.71,0.59,47.97,-31.25,-0.73
35524,3276.0,-2.04,0.85,0.41,39.92,-46.88,-0.73
35525,3284.0,-1.75,0.85,-0.04,-0.61,-78.12,-0.73
35526,3299.0,-0.78,0.11,-0.65,-136.35,-62.5,-0.73
35527,3306.0,-0.56,-0.39,-0.52,-157.65,-31.25,-0.73
35528,3314.0,-0.15,-1.09,-0.61,-48.03,-62.5,-0.73
35529,3321.0,0.3,-1.48,-0.87,123.66,-93.75,-0.73
35530,3329.0,-0.1,-0.23,-0.53,205.32,-140.62,-0.79
35531,3336.0,-0.96,1.23,-0.1,144.04,-187.5,-0.79
35532,3344.0,-1.12,1.73,-0.03,35.52,-234.38,-0.79
35533,3351.0,-0.96,1.7,-0.08,-38.15,-234.38,-0.79
35534,3359.0,-0.92,1.43,-0.15,-93.08,-218.75,-0.79
35535,3366.0,-0.96,1.15,-0.27,-119.57,-234.38,-0.79
35536,3374.0,-0.91,0.85,-0.38,-133.12,-250.0,-0.79
35537,3381.0,-0.81,0.64,-0.54,-121.77,-265.62,-0.79
35538,3389.0,-0.76,0.38,-0.9,-83.07,-250.0,-0.79
35539,3397.0,-0.84,0.06,-1.45,-7.45,-218.75,-0.79
35540,3404.0,-1.0,-0.51,-2.06,85.63,-203.12,-0.79
35541,3412.0,-1.13,-1.15,-2.53,178.1,-171.88,-0.79
35542,3418.0,-1.31,-1.45,-2.66,236.33,-156.25,-0.79
35543,3426.0,-1.57,-1.41,-2.41,283.75,-109.38,-0.79
35544,3433.0,-2.04,-1.09,-2.01,240.91,-62.5,-0.79
35545,3442.0,-2.64,-0.41,-1.04,175.35,-31.25,-0.79
35546,3449.0,-3.14,-0.15,-0.02,75.74,-93.75,-0.79
35547,3457.0,-2.45,-0.06,0.82,-18.74,-187.5,-0.79
35548,3463.0,-1.28,0.06,0.88,-6.41,-171.88,-0.79
35549,3471.0,0.09,-0.15,0.28,88.75,-187.5,-0.79
35550,3479.0,2.08,0.02,-0.66,38.02,-125.0,-0.79
35551,3486.0,2.0,1.83,-1.02,-57.25,0.0,-0.79
35552,3494.0,0.04,-0.02,-1.74,-87.04,46.88,-0.79
35553,3501.0,2.4,-2.52,-1.63,62.44,140.62,-0.79
35554,3508.0,0.86,-0.7,-0.83,230.1,390.62,-0.79
35555,3516.0,-0.81,1.64,-1.53,163.57,421.88,-0.79
35556,3524.0,-0.65,1.89,-0.77,-7.02,406.25,-0.79
35557,3531.0,-0.54,1.26,-0.09,-158.63,453.12,-0.79
35558,3539.0,-0.9,0.43,0.68,-299.56,406.25,-0.79
35559,3546.0,-1.02,-0.01,1.34,-371.34,343.75,-0.79
35560,3554.0,-1.22,-0.43,2.09,-353.09,296.88,-0.79
35561,3561.0,-1.43,-0.85,2.3,-279.97,234.38,-0.79
35562,3569.0,-1.52,-1.07,2.06,-174.93,171.88,-0.79
35563,3584.0,-1.54,-0.43,1.56,92.59,78.12,-0.85
35564,3591.0,-1.53,-0.04,1.17,135.93,46.88,-0.85
35565,3598.0,-1.56,0.21,0.62,116.27,15.62,-0.85
35566,3607.0,-1.61,0.6,0.29,85.82,15.62,-0.85
35567,3614.0,-1.67,0.9,0.12,78.06,0.0,-0.85
35568,3622.0,-1.6,0.98,-0.24,33.08,-15.62,-0.85
35569,3628.0,-1.33,0.94,-0.47,-52.73,0.0,-0.85
35570,3636.0,-1.04,0.7,-0.63,-156.13,15.62,-0.85
35571,3644.0,-0.93,0.43,-0.5,-228.27,31.25,-0.85
35572,3651.0,-0.62,-0.13,-0.43,-230.59,0.0,-0.85
35573,3659.0,0.03,-0.83,-0.63,-121.22,-46.88,-0.85
35574,3666.0,0.11,-1.23,-0.65,21.12,-78.12,-0.85
35575,3673.0,-0.55,-0.3,-0.03,109.74,-125.0,-0.85
35576,3681.0,-1.0,0.86,0.25,75.87,-171.88,-0.85
35577,3689.0,-0.93,1.47,0.22,-9.22,-203.12,-0.85
35578,3696.0,-0.8,1.55,0.1,-66.77,-203.12,-0.85
35579,3704.0,-0.77,1.31,-0.07,-115.05,-203.12,-0.85
35580,3711.0,-0.78,1.02,-0.23,-142.88,-218.75,-0.85
35581,3719.0,-0.72,0.72,-0.41,-151.92,-234.38,-0.85
35582,3726.0,-0.64,0.49,-0.64,-129.46,-234.38,-0.85
35583,3734.0,-0.63,0.13,-1.07,-70.74,-218.75,-0.85
35584,3741.0,-0.7,-0.38,-1.59,15.5,-203.12,-0.85
35585,3749.0,-0.81,-1.25,-2.35,111.63,-187.5,-0.85
35586,3756.0,-0.93,-1.81,-2.61,176.15,-171.88,-0.85
35587,3763.0,-1.14,-1.66,-2.44,229.68,-140.62,-0.85
35588,3772.0,-1.63,-1.18,-2.38,258.06,-109.38,-0.85
35589,3779.0,-2.17,-0.5,-2.02,238.95,-62.5,-0.85
35590,3787.0,-2.8,0.25,-1.11,179.75,-46.88,-0.85
35591,3793.0,-3.13,0.42,-0.12,60.12,-109.38,-0.85
35592,3801.0,-2.21,0.32,0.72,-53.77,-171.88,-0.85
35593,3809.0,-1.16,0.21,0.85,-69.09,-171.88,-0.85
35594,3817.0,0.31,-0.46,-0.04,-19.1,-203.12,-0.85
35595,3824.0,2.05,-0.16,-0.74,-77.82,-171.88,-0.85
35596,3832.0,1.38,1.3,-1.34,-163.94,-46.88,-0.85
35597,3838.0,0.18,-0.31,-1.77,-158.08,15.62,-0.92
35598,3846.0,1.75,-2.01,-1.96,-41.56,78.12,-0.92
35599,3854.0,1.94,-2.18,-1.01,168.76,343.75,-0.92
35600,3861.0,-0.33,1.22,-1.67,159.97,453.12,-0.92
35601,3869.0,-1.07,2.46,-1.63,-44.92,390.62,-0.92
35602,3876.0,-0.52,1.63,-0.77,-213.32,406.25,-0.92
35603,3883.0,-0.5,0.65,-0.03,-326.35,437.5,-0.92
35604,3891.0,-0.64,0.04,0.61,-391.42,406.25,-0.92
35605,3899.0,-0.82,-0.39,1.4,-405.58,375.0,-0.92
35606,3906.0,-1.04,-0.67,1.87,-357.91,343.75,-0.92
35607,3915.0,-1.28,-0.87,2.13,-266.54,281.25,-0.92
35608,3921.0,-1.43,-0.81,2.06,-177.86,218.75,-0.92
35609,3929.0,-1.62,-0.54,1.91,-57.68,156.25,-0.92
35610,3936.0,-1.77,-0.18,1.63,80.99,93.75,-0.92
35611,3944.0,-1.85,0.22,1.38,167.36,31.25,-0.92
35612,3952.0,-1.86,0.7,0.78,191.65,-31.25,-0.92
35613,3958.0,-1.81,1.14,0.24,168.09,-46.88,-0.92
35614,3966.0,-1.75,1.9,0.06,160.03,-46.88,-0.92
35615,3973.0,-1.62,2.14,-0.15,114.93,-31.25,-0.92
35616,3982.0,-1.28,1.72,-0.56,23.44,-15.62,-0.92
35617,3989.0,-1.01,1.15,-0.66,-67.02,15.62,-0.92
35618,3997.0,-0.94,0.42,-0.52,-116.15,46.88,-0.92
35619,4003.0,-1.04,-0.3,-0.35,-88.99,31.25,-0.92
35620,4011.0,-0.82,-1.07,-0.44,39.73,-31.25,-0.92
35621,4019.0,0.05,-1.34,-0.81,199.95,-78.12,-0.92
35622,4026.0,0.32,0.02,-0.62,264.22,-109.38,-0.92
35623,4034.0,-0.66,1.32,-0.12,204.83,-156.25,-0.92
35624,4041.0,-1.11,1.59,0.05,101.38,-203.12,-0.92
35625,4048.0,-0.91,1.42,0.02,29.42,-218.75,-0.92
35626,4056.0,-0.73,1.16,-0.01,-19.59,-218.75,-0.92
35627,4064.0,-0.69,0.84,-0.12,-56.34,-234.38,-0.92
35628,4071.0,-0.61,0.59,-0.21,-92.77,-250.0,-0.92
35629,4079.0,-0.49,0.38,-0.35,-108.22,-250.0,-0.92
35630,4086.0,-0.44,0.13,-0.64,-101.26,-234.38,-0.92
35631,4094.0,-0.56,-0.19,-1.0,-67.08,-218.75,-0.92
35632,4101.0,-0.84,-0.69,-1.51,-8.61,-203.12,-0.98
35633,4109.0,-1.04,-1.16,-1.89,24.17,-203.12,-0.98
35634,4117.0,-1.14,-1.34,-2.1,70.74,-187.5,-0.98
35635,4125.0,-1.15,-1.32,-2.16,98.21,-156.25,-0.98
35636,4131.0,-1.3,-1.09,-2.05,66.04,-93.75,-0.98
35637,4138.0,-1.72,-0.77,-1.61,35.77,-46.88,-0.98
35638,4147.0,-2.56,-0.55,-0.71,7.69,-46.88,-0.98
35639,4154.0,-2.69,-0.48,0.24,-14.28,-125.0,-0.98
35640,4162.0,-1.83,-0.41,1.01,19.29,-156.25,-0.98
35641,4168.0,-1.09,-0.46,1.08,88.38,-234.38,-0.98
35642,4176.0,0.71,-0.87,0.48,101.01,-296.88,-0.98
35643,4184.0,2.83,0.42,-0.71,-85.27,-171.88,-0.98
35644,4191.0,0.35,1.67,-1.2,-174.44,-46.88,-0.98
35645,4199.0,-0.44,0.01,-2.19,-193.73,-62.5,-0.98
35646,4207.0,1.99,-1.65,-1.43,-42.18,31.25,-0.98
35647,4213.0,1.36,-0.36,-1.59,40.77,281.25,-0.98
35648,4221.0,-0.31,1.58,-1.59,-21.06,343.75,-0.98
35649,4229.0,-0.0,1.72,-1.01,-136.23,375.0,-0.98
35650,4236.0,-0.22,1.23,-0.5,-238.28,406.25,-0.98
35651,4244.0,-0.59,0.61,-0.02,-314.51,421.88,-0.98
35652,4251.0,-0.87,0.12,0.63,-371.89,390.62,-0.98
35653,4259.0,-1.01,-0.18,1.01,-389.77,343.75,-0.98
35654,4266.0,-1.17,-0.33,1.4,-361.08,296.88,-0.98
35655,4282.0,-1.26,-0.42,1.67,-204.35,218.75,-0.98
35656,4289.0,-1.43,-0.41,1.63,-112.73,187.5,-0.98
35657,4296.0,-1.68,-0.27,1.36,4.7,140.62,-0.98
35658,4303.0,-1.86,-0.02,1.06,119.08,78.12,-0.98
35659,4312.0,-2.0,0.28,0.58,205.87,15.62,-0.98
35660,4327.0,-1.74,0.93,0.12,249.02,-46.88,-0.98
35661,4333.0,-1.48,1.37,-0.08,253.42,-46.88,-0.98
35662,4341.0,-1.16,1.47,-0.43,236.27,-15.62,-0.98
35663,4348.0,-0.95,1.32,-0.6,186.89,15.62,-0.98
35664,4357.0,-0.87,1.12,-0.59,111.88,31.25,-1.04
35665,4364.0,-0.94,0.95,-0.52,50.17,62.5,-1.04
35666,4372.0,-1.1,0.69,-0.63,4.27,46.88,-1.04
35667,4378.0,-1.13,0.55,-0.59,-21.55,15.62,-1.04
35668,4386.0,-0.62,0.3,-0.77,-28.99,-46.88,-1.04
35669,4394.0,0.03,-0.16,-0.96,3.54,-62.5,-1.04
35670,4402.0,-0.21,-0.35,-0.74,75.93,-93.75,-1.04
35671,4409.0,-0.81,-0.12,-0.33,131.1,-125.0,-1.04
35672,4416.0,-1.04,0.24,-0.13,140.69,-156.25,-1.04
35673,4423.0,-0.96,0.6,-0.15,123.84,-187.5,-1.04
35674,4431.0,-0.85,0.77,-0.27,112.73,-187.5,-1.04
35675,4439.0,-0.81,0.77,-0.36,99.73,-203.12,-1.04
35676,4446.0,-0.83,0.69,-0.42,84.53,-203.12,-1.04
35677,4454.0,-0.86,0.57,-0.5,78.37,-203.12,-1.04
35678,4461.0,-0.93,0.44,-0.67,93.14,-203.12,-1.04
35679,4469.0,-1.01,0.27,-0.92,132.87,-203.12,-1.04
35680,4476.0,-1.09,0.02,-1.2,171.14,-203.12,-1.04
35681,4484.0,-1.1,-0.22,-1.37,198.79,-203.12,-1.04
35682,4492.0,-1.08,-0.39,-1.56,212.34,-203.12,-1.04
35683,4499.0,-1.09,-0.44,-1.71,198.06,-187.5,-1.04
35684,4506.0,-1.19,-0.3,-1.72,154.3,-156.25,-1.04
35685,4513.0,-1.38,-0.11,-1.43,77.88,-109.38,-1.04
35686,4522.0,-1.64,0.13,-1.04,-23.07,-78.12,-1.04
35687,4529.0,-1.89,0.27,-0.85,-107.79,-78.12,-1.04
35688,4537.0,-1.95,0.4,-0.31,-168.46,-93.75,-1.04
35689,4543.0,-1.74,0.33,0.13,-191.96,-125.0,-1.04
35690,4551.0,-0.99,0.23,0.21,-157.59,-140.62,-1.04
35691,4559.0,0.1,-0.15,-0.23,-91.92,-125.0,-1.04
35692,4566.0,1.15,-0.38,-0.56,-111.21,-93.75,-1.04
35693,4574.0,1.19,0.38,-0.82,-127.5,-15.62,-1.04
35694,4582.0,-0.14,-0.09,-1.31,-152.04,46.88,-1.04
35695,4588.0,0.75,-1.65,-1.47,-85.39,78.12,-1.04
35696,4596.0,0.61,-0.59,-1.1,11.17,218.75,-1.04
35697,4604.0,-0.24,0.77,-1.44,-30.4,265.62,-1.04
35698,4611.0,0.03,1.01,-0.75,-115.91,312.5,-1.1
35699,4619.0,-0.21,0.79,-0.08,-215.33,375.0,-1.1
35700,4626.0,-0.55,0.51,0.41,-293.95,375.0,-1.1
35701,4634.0,-0.73,0.1,0.96,-334.41,343.75,-1.1
35702,4641.0,-0.84,-0.23,1.32,-309.88,328.12,-1.1
35703,4649.0,-1.05,-0.55,1.47,-242.61,312.5,-1.1
35704,4656.0,-1.29,-0.68,1.41,-171.63,281.25,-1.1
35705,4665.0,-1.56,-0.65,1.1,-73.85,234.38,-1.1
35706,4671.0,-1.72,-0.55,0.92,26.25,171.88,-1.1
35707,4678.0,-1.76,-0.38,0.87,96.01,125.0,-1.1
35708,4687.0,-1.68,-0.08,0.62,121.77,78.12,-1.1
35709,4694.0,-1.5,0.34,0.19,105.96,62.5,-1.1
35710,4702.0,-1.34,0.82,0.02,77.64,62.5,-1.1
35711,4708.0,-1.16,1.12,-0.12,20.39,93.75,-1.1
35712,4716.0,-1.03,1.27,-0.24,-29.48,109.38,-1.1
35713,4724.0,-0.97,1.18,-0.34,-79.1,140.62,-1.1
35714,4731.0,-1.05,0.97,-0.45,-113.4,156.25,-1.1
35715,4739.0,-1.26,0.54,-0.56,-117.31,171.88,-1.1
35716,4747.0,-1.43,0.1,-0.51,-83.56,156.25,-1.1
35717,4753.0,-1.31,-0.22,-0.29,0.12,93.75,-1.1
35718,4761.0,-0.6,-0.45,-0.55,101.56,46.88,-1.1
35719,4769.0,0.23,-0.16,-0.65,168.09,31.25,-1.1
35720,4776.0,-0.06,0.59,-0.29,178.34,31.25,-1.1
35721,4784.0,-0.96,1.07,0.13,143.8,-15.62,-1.1
35722,4791.0,-1.21,1.08,0.34,95.4,-62.5,-1.1
35723,4799.0,-1.03,0.91,0.49,51.33,-93.75,-1.1
35724,4806.0,-0.88,0.78,0.53,20.26,-125.0,-1.1
35725,4814.0,-0.85,0.67,0.5,-4.82,-140.62,-1.1
35726,4821.0,-0.87,0.62,0.42,-18.13,-156.25,-1.1
35727,4829.0,-0.84,0.6,0.31,-24.96,-187.5,-1.1
35728,4836.0,-0.81,0.58,0.18,-25.15,-218.75,-1.1
35729,4844.0,-0.76,0.55,0.02,-18.43,-234.38,-1.1
35730,4852.0,-0.73,0.53,-0.13,-9.16,-265.62,-1.1
35731,4859.0,-0.71,0.5,-0.3,6.9,-281.25,-1.1
35732,4867.0,-0.69,0.45,-0.46,28.69,-281.25,-1.16
35733,4874.0,-0.64,0.39,-0.74,68.12,-281.25,-1.16
35734,4881.0,-0.6,0.11,-1.04,113.59,-281.25,-1.16
35735,4888.0,-0.53,-0.43,-1.51,167.97,-265.62,-1.16
35736,4897.0,-0.47,-1.1,-1.94,223.51,-234.38,-1.16
35737,4904.0,-0.57,-1.62,-2.15,256.9,-218.75,-1.16
35738,4912.0,-0.84,-1.74,-2.25,278.63,-187.5,-1.16
35739,4918.0,-1.18,-1.61,-2.28,294.19,-171.88,-1.16
35740,4926.0,-1.58,-1.21,-2.09,295.23,-156.25,-1.16
35741,4934.0,-2.05,-0.52,-1.39,259.52,-156.25,-1.16
35742,4941.0,-2.42,0.19,-0.89,192.5,-140.62,-1.16
35743,4949.0,-2.41,0.92,-0.34,96.92,-171.88,-1.16
35744,4957.0,-1.86,1.08,0.1,-4.82,-171.88,-1.16
35745,4963.0,-1.19,0.96,0.26,-88.81,-187.5,-1.16
35746,4971.0,-0.18,0.72,-0.13,-132.2,-218.75,-1.16
35747,4979.0,1.36,0.71,-0.66,-229.74,-203.12,-1.16
35748,4986.0,1.95,0.87,-1.13,-287.72,-109.38,-1.16
35749,4994.0,0.55,-0.35,-1.31,-280.52,-31.25,-1.16
35750,5001.0,0.09,-1.95,-1.69,-216.06,0.0,-1.16
35751,5009.0,1.63,-2.55,-1.15,1.59,156.25,-1.16
35752,5016.0,-0.3,-0.11,-1.67,35.77,265.62,-1.16
35753,5032.0,-0.42,1.0,-1.07,-260.01,265.62,-1.16
35754,5039.0,-0.56,0.41,-0.6,-368.35,296.88,-1.16
35755,5046.0,-0.63,-0.17,-0.09,-426.09,281.25,-1.16
35756,5053.0,-0.67,-0.74,0.42,-428.53,265.62,-1.16
35757,5062.0,-0.75,-1.09,0.75,-368.59,265.62,-1.16
35758,5069.0,-0.89,-1.31,0.93,-268.37,265.62,-1.16
